timestamp,method,url,route,statusCode,responseTimeMs,ip,forwardedFor,protocol,host,referer,origin,userAgent,acceptLanguage,contentLength,cookiesPresent,isAuthenticated,userId,userRole,queryCount,paramsCount,bodyKeysCount
"2026-01-09T13:28:52.385Z","POST","/public/register-with-google","/register-with-google","200","63.50","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","47","false","false","","","0","0","3"
"2026-01-09T13:29:43.676Z","OPTIONS","/public/register-with-google","","204","1.36","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","0","false","false","","","0","0","0"
"2026-01-09T13:29:43.744Z","POST","/public/register-with-google","/register-with-google","200","62.75","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","47","false","false","","","0","0","3"
"2026-01-09T13:31:21.937Z","OPTIONS","/public/register-with-google","","204","10.30","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","0","false","false","","","0","0","0"
"2026-01-09T13:31:22.065Z","POST","/public/register-with-google","/register-with-google","200","84.03","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","47","false","false","","","0","0","3"
"2026-01-09T13:32:10.764Z","OPTIONS","/public/register-with-google","","204","13.73","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","0","false","false","","","0","0","0"
"2026-01-09T13:32:10.889Z","POST","/public/register-with-google","/register-with-google","200","84.43","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","858","false","false","","","0","0","3"
"2026-01-09T13:32:11.332Z","GET","/public/website-data","/website-data","304","270.25","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","","false","false","","","0","0","0"
"2026-01-09T13:32:11.339Z","GET","/public/products-grouped-by-category","/products-grouped-by-category","304","282.88","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","","false","false","","","0","0","0"
"2026-01-09T13:32:35.798Z","OPTIONS","/user/refresh-token","","204","0.94","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","0","false","false","","","0","0","0"
"2026-01-09T13:32:35.822Z","GET","/user/refresh-token","/refresh-token","200","18.30","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","521","false","true","","ADMIN","0","0","0"
"2026-01-09T13:37:36.421Z","OPTIONS","/user/refresh-token","","204","9.25","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","0","false","false","","","0","0","0"
"2026-01-09T13:37:36.432Z","GET","/user/refresh-token","/refresh-token","200","8.25","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","521","false","true","","ADMIN","0","0","0"
"2026-01-09T13:38:38.726Z","GET","/public/products-grouped-by-category","/products-grouped-by-category","304","293.21","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","","false","false","","","0","0","0"
"2026-01-09T13:38:38.732Z","GET","/public/website-data","/website-data","304","286.72","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","","false","false","","","0","0","0"
"2026-01-09T13:38:41.397Z","OPTIONS","/user/refresh-token","","204","1.58","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","0","false","false","","","0","0","0"
"2026-01-09T13:38:41.431Z","GET","/user/refresh-token","/refresh-token","200","11.59","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","521","false","true","","ADMIN","0","0","0"
"2026-01-09T13:38:44.490Z","GET","/public/products-grouped-by-category","/products-grouped-by-category","304","84.63","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","","false","false","","","0","0","0"
"2026-01-09T13:38:44.491Z","GET","/public/website-data","/website-data","304","83.16","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","","false","false","","","0","0","0"
"2026-01-09T13:38:47.391Z","OPTIONS","/user/refresh-token","","204","0.86","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","0","false","false","","","0","0","0"
"2026-01-09T13:38:47.399Z","GET","/user/refresh-token","/refresh-token","200","4.71","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","521","false","true","","ADMIN","0","0","0"
"2026-01-09T13:39:18.502Z","GET","/public/products-grouped-by-category","/products-grouped-by-category","304","81.09","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","","false","false","","","0","0","0"
"2026-01-09T13:39:18.505Z","GET","/public/website-data","/website-data","304","82.26","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","","false","false","","","0","0","0"
"2026-01-09T13:39:21.401Z","OPTIONS","/user/refresh-token","","204","0.74","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","0","false","false","","","0","0","0"
"2026-01-09T13:39:21.411Z","GET","/user/refresh-token","/refresh-token","200","6.29","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","521","false","true","","ADMIN","0","0","0"
"2026-01-09T13:39:28.488Z","GET","/public/products-grouped-by-category","/products-grouped-by-category","304","81.44","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","","false","false","","","0","0","0"
"2026-01-09T13:39:28.490Z","GET","/public/website-data","/website-data","304","81.44","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","","false","false","","","0","0","0"
"2026-01-09T13:39:29.504Z","GET","/public/products-grouped-by-category","/products-grouped-by-category","304","79.15","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","","false","false","","","0","0","0"
"2026-01-09T13:39:29.505Z","GET","/public/website-data","/website-data","304","77.96","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","","false","false","","","0","0","0"
"2026-01-09T13:39:32.395Z","OPTIONS","/user/refresh-token","","204","0.99","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","0","false","false","","","0","0","0"
